birth_date,height,weight,prize_money,dominant_hand,backhand,forehand
1975-10-02,1.93,75000.0,1104149.0,right,,
1985-02-08,1.72,64000.0,2027537.0,right,double,
1977-02-13,,,61280.0,,,
1974-03-18,,,184407.0,,,
1990-06-30,,,49955.0,,,
1990-03-08,1.82,70000.0,2.0501439E7,left,double,
1970-06-27,,,633808.0,,,
1978-01-17,1.78,,991024.0,right,double,
1991-01-19,1.81,63000.0,1532651.0,right,double,
1980-01-20,1.7,,335030.0,right,single,
1996-04-08,,,10493.0,right,double,
1989-05-07,1.82,,106672.0,left,,
1994-09-03,1.83,,91812.0,right,double,
1967-04-11,1.78,,933810.0,right,,
1986-01-23,1.79,,4260347.0,right,double,
1972-12-16,1.8,,87437.0,right,,
1991-07-12,1.88,,1490589.0,right,double,
1986-01-01,1.8,,4153722.0,right,single,
1985-11-28,,,52952.0,,,
1984-06-15,1.83,,147776.0,right,,
1997-02-03,,,1945.0,,,
1963-12-20,,,379828.0,right,,
1962-07-04,1.83,72500.0,5460566.0,right,single,
1953-11-25,,,126973.0,,,
1970-02-13,1.85,,59368.0,right,,
1976-06-23,1.7,,5217775.0,right,double,
1965-04-09,1.8,,903958.0,right,single,
1981-12-15,1.83,77000.0,2155498.0,right,double,
1979-06-14,1.85,,3459655.0,right,single,
1975-02-17,1.67,55000.0,439788.0,right,double,
1959-05-28,1.75,,227283.0,,,
1966-04-24,1.75,,577710.0,right,,
1965-05-27,1.83,84000.0,1950345.0,right,single,
1966-04-11,,86184.0,20570.0,left,,
1954-09-16,1.9,,533743.0,right,single,
1972-12-28,1.85,86000.0,1.1133128E7,right,single,
1965-08-22,1.63,,1011116.0,right,,
1993-12-17,1.7,,29175.0,,,
1994-07-27,,,147943.0,right,double,
1986-11-08,1.69,,976233.0,,,
1965-05-29,,,41716.0,left,single,
1988-10-06,1.88,80000.0,212015.0,right,single,
1992-09-02,1.83,,40379.0,right,single,
1983-10-16,1.78,,8590291.0,right,single,
1982-02-03,1.88,,463260.0,right,single,
1986-01-23,2.01,,576750.0,right,,
1984-03-24,1.85,,3716142.0,right,double,
1966-08-09,1.8,,101424.0,left,,
1986-05-18,,,190919.0,right,,
1991-03-18,1.88,,1462638.0,right,double,
1986-01-08,1.85,,206342.0,right,double,
1971-09-07,,81648.0,54033.0,right,,
1970-04-07,1.85,,1832303.0,right,,
1965-09-07,1.8,,790019.0,right,,
1984-07-09,1.72,,58142.0,,,
1993-04-06,,,39151.0,right,double,
1992-03-21,1.81,,52262.0,right,double,
1991-01-20,1.82,72000.0,2078594.0,right,double,
1987-02-09,,,28492.0,,,
1990-07-27,1.8,,34906.0,right,double,
1981-07-14,1.88,,3784550.0,right,double,
1983-10-02,1.87,,460805.0,right,double,
1994-06-18,,,28735.0,right,double,
1983-08-03,,,60927.0,right,double,
1992-09-12,,,35887.0,,,
1998-05-10,,,77676.0,right,double,
1995-10-16,,,9069.0,right,double,double
1985-12-07,,89812.8,206203.0,right,,
1992-03-17,,,13260.0,right,double,
1996-10-26,1.91,,149674.0,right,double,
1991-12-25,,,49321.0,left,double,
1986-02-10,,,92160.0,right,single,
1990-06-21,1.75,,1531617.0,right,double,
1971-07-05,,,944191.0,right,single,
1982-10-07,1.8288,79380.0,3897123.0,right,double,
1987-01-20,1.9,,1010982.0,right,double,
1979-11-15,1.8288,86184.0,1363811.0,right,double,
1977-03-19,1.9,,3093883.0,right,double,
1958-01-20,,,57642.0,right,,
1963-05-01,1.905,,1888353.0,right,single,
1985-11-10,1.87,,355595.0,left,double,
1985-02-25,,70761.6,46307.0,left,,
1983-02-18,1.63,60000.0,1.0236387E7,right,single,
1963-05-12,1.73,,241299.0,ambidextrous,,
1966-03-21,1.85,77112.0,441303.0,left,,
1988-04-14,1.83,76204.8,4004733.0,right,double,
1993-03-23,1.8,,236326.0,right,double,
1975-08-30,1.78,,680211.0,right,single,
1970-05-16,,83916.0,282807.0,right,,
1989-01-02,1.83,,55320.0,right,double,
1992-02-23,,,3541.0,left,double,
1987-04-06,1.9,,3668432.0,right,double,
1993-10-03,1.9,87000.0,66904.0,,,
1983-06-21,,,30366.0,right,double,
1984-08-14,1.93,87000.0,1.0423124E7,right,double,
1980-02-05,,,700030.0,right,double,
1952-09-08,,,256333.0,right,single,
1938-08-09,,,1565413.0,left,single,
1961-08-16,1.8796,,102003.0,right,,
1979-07-13,,,39070.0,right,,
1978-08-08,1.8288,75751.2,141251.0,left,,
1981-08-08,1.85,,9.7855881E7,right,single,
1969-03-10,1.8288,,64951.0,right,,
1964-01-20,1.85,,528200.0,right,,
1976-08-09,1.9,,1087985.0,right,double,
1984-02-05,1.78,,741442.0,right,single,
1980-03-04,1.9,87000.0,2896162.0,,,
1982-09-05,1.83,,788778.0,right,double,
1959-06-14,,70308.0,110370.0,ambidextrous,,
1973-03-13,,,8254.0,right,,
1955-11-25,1.85,,355057.0,right,,
1992-08-04,,,44328.0,right,double,
1985-07-16,1.82,,220804.0,right,double,
1982-03-31,,,142053.0,right,,double
1989-11-16,,,110259.0,right,double,
1997-08-07,1.83,,300000.0,right,double,
1987-03-04,,,13805.0,right,,
1983-07-08,1.83,78000.0,60375.0,right,double,
1991-05-07,1.79,,42131.0,right,double,
1976-07-24,,,156848.0,right,double,
1986-03-29,1.72,66000.0,1485345.0,right,double,
1987-06-07,,,36474.0,,,
1964-11-13,1.8,,2014601.0,right,single,
1966-05-10,,,157628.0,,,
1997-02-20,,,1080.0,,,
1977-05-29,,,171602.0,right,double,
1960-11-02,,,1639135.0,right,single,
1951-10-15,1.8288,,1696198.0,left,single,
1948-09-16,1.524,,1362222.0,right,,
1998-08-01,,,0.0,right,double,
1985-02-22,1.9,,831609.0,right,,
1970-05-27,,87091.2,79011.0,right,,
1993-06-06,1.78,,1870.0,,,
1975-09-16,1.7,54000.0,1077550.0,right,double,
1989-07-25,1.7,,98481.0,left,double,
1966-04-22,1.87,80000.0,370072.0,right,,
1986-10-26,1.85,,163316.0,left,double,
1989-11-18,,,92401.0,right,,
1988-01-14,1.83,,997971.0,left,double,
1985-09-11,,,43564.0,right,,
1978-01-06,1.83,,2224859.0,right,double,
1984-04-10,1.77,65000.0,896997.0,right,double,
1977-10-09,1.7,,122524.0,right,double,
1996-03-27,,,8854.0,,,
1972-10-24,1.68,57500.0,1861426.0,right,single,
1987-06-21,,,32126.0,right,double,
1992-05-07,1.88,82000.0,1929637.0,right,double,
1984-10-14,1.8288,76204.8,27824.0,right,,
1978-04-02,1.8288,90720.0,49419.0,right,,
1994-04-15,1.8288,,45889.0,right,single,
1987-07-14,1.96,,1024486.0,right,double,
1984-01-03,1.8288,,214290.0,left,single,
1969-02-24,,,76990.0,right,,
1986-10-25,1.65,,185680.0,right,double,
1991-07-31,1.61,,191153.0,right,double,
1990-01-15,,,37718.0,right,single,
1988-07-30,,,18294.0,,,
1969-12-15,1.93,,49741.0,right,,
1977-06-18,1.85,,708886.0,right,double,
1989-03-03,1.73,,936952.0,right,double,
1980-02-03,1.77,,157333.0,right,,
1981-05-25,,,432980.0,right,single,
1961-06-05,1.7,64000.0,1263130.0,right,single,
1994-11-08,1.88,,37385.0,right,double,
1976-11-14,1.85,79100.0,1385410.0,right,double,
1982-12-08,1.7,64000.0,1615905.0,,,
1961-03-17,1.9,,189118.0,left,,
1982-10-16,1.8,,1121733.0,right,double,
1953-06-20,1.82,,2217971.0,right,single,
1985-10-05,1.65,65000.0,58696.0,right,double,
1990-12-16,1.83,64000.0,462287.0,right,double,
1995-08-06,,,131278.0,,,
1988-05-19,,,145522.0,right,,
1989-01-30,1.83,,438568.0,right,double,
1987-04-15,,,26272.0,,,
1976-07-30,1.68,,185251.0,right,double,
1979-07-15,,,47755.0,,,
1983-10-06,1.76,,1331663.0,right,double,
1997-09-30,,,6269.0,,,
1966-01-14,1.65,,485389.0,left,double,
1957-05-12,1.6256,,21074.0,right,,
1971-03-26,1.78,,5198172.0,right,single,
1970-05-17,1.75,,2449043.0,right,single,
1992-03-15,1.78,,260196.0,right,double,
1996-04-24,,,0.0,right,double,
1991-03-22,1.88,,437639.0,right,double,
1958-01-13,1.75,,291650.0,right,,
1985-05-05,1.8,,338030.0,right,double,
1980-12-21,1.75,73000.0,1483919.0,left,double,
1993-04-28,,,48958.0,right,,
1958-02-16,1.83,73000.0,133237.0,right,,
1985-12-05,1.88,,285373.0,right,,
1991-01-29,1.98,,37406.0,right,double,
1983-04-27,1.85,,347103.0,right,,
1986-06-18,1.85,,1.3574179E7,right,single,
1971-12-06,1.96,89000.0,1.0077425E7,right,single,
1992-03-21,1.78,,38021.0,right,double,
1964-08-13,1.93,,143874.0,right,,
1967-05-27,,,9137.0,left,,
1965-10-05,1.8034,,4430108.0,right,double,
1992-04-16,1.7,,339738.0,right,double,
1953-11-29,,70308.0,64787.0,right,,
1964-12-28,1.87,84000.0,4294454.0,left,double,
1967-04-01,,70308.0,35729.0,right,,
1980-06-05,1.8,68000.0,1344871.0,right,double,
1981-09-19,1.55,,841899.0,,,
1971-12-06,1.57,,852103.0,right,double,double
1994-10-25,1.63,,40383.0,right,double,
1994-04-10,,,167616.0,right,double,
1993-05-14,,,25854.0,right,double,
1975-03-23,1.77,,1858558.0,right,double,
1978-02-13,1.76,,472961.0,left,double,
1971-12-02,1.7,,1622632.0,right,double,
1978-11-27,1.85,,1.0807456E7,right,double,
1973-02-12,,,512381.0,right,,
1970-12-26,,,1073889.0,right,double,
1972-09-23,1.88,,418622.0,right,,
1982-04-24,1.89,,55014.0,right,,
1989-11-11,1.75,,529742.0,right,double,
1978-04-13,1.85,,1716082.0,right,double,double
1986-07-04,1.8,76000.0,34239.0,right,single,
1986-06-03,1.85,,7.6023547E7,left,double,
1997-04-07,,,123.0,,,
1965-11-27,,,834893.0,right,double,
1976-04-25,1.8,,7407508.0,right,double,
1984-03-18,1.93,,2701949.0,right,single,
1967-10-18,,,36729.0,right,,
1975-06-16,1.78,,1569134.0,right,double,
1975-07-22,1.7,,317384.0,right,,
1978-04-10,1.8,,1929533.0,right,single,
1974-03-09,1.85,,240000.0,right,,
1987-11-27,1.88,,3773360.0,right,double,
1983-02-24,1.9,,1381337.0,right,double,
1980-01-05,1.82,,1240224.0,right,double,
1978-04-23,1.65,,652031.0,left,double,
1987-04-29,1.64,60000.0,1.2330961E7,right,double,
1996-10-08,1.76,,80939.0,,,
1998-02-05,,,20462.0,right,double,
1979-08-20,,,262551.0,right,double,
1986-07-06,,,96009.0,,,
1992-05-29,,,6119.0,,,
1975-11-13,1.59,,823787.0,right,double,
1981-11-06,1.75,,294946.0,right,double,
1973-06-03,1.8,,2603732.0,right,double,
1972-07-14,,73483.2,312767.0,right,,
1983-05-12,1.8,,158054.0,right,,
1984-11-21,1.72,,66387.0,right,double,
1974-08-27,1.8034,78926.4,34262.0,right,,
1962-08-27,1.87,77112.0,2287611.0,right,single,
1974-06-05,1.77,,1594598.0,left,single,
1981-08-14,1.85,,1436951.0,right,,
1986-07-01,,66679.2,164610.0,right,,
1965-12-22,1.9557999999999998,,53917.0,right,,
1986-08-23,1.8796,,267163.0,right,double,
1989-05-31,,,83607.0,right,,
1988-01-22,,,10741.0,right,double,
1986-02-15,1.88,84000.0,158739.0,right,double,
1981-09-18,1.77,72000.0,328980.0,left,single,
1974-05-22,,,623689.0,right,double,
1978-03-14,,,207531.0,right,,
1991-11-18,1.83,,71817.0,right,double,
1977-07-08,1.66,,876041.0,right,double,
1986-09-21,1.65,69000.0,15278.0,right,,
1984-03-30,1.92,,25848.0,right,,
1987-10-15,1.85,,178078.0,right,,
1971-01-16,1.87,75000.0,1.1632199E7,right,double,
1976-06-23,,,33135.0,right,,
1962-09-08,1.85,,2107745.0,right,single,
1968-01-11,1.7,,247706.0,right,,
1990-01-02,1.81,,69835.0,right,single,
1989-03-05,,,75825.0,right,double,
1984-07-23,,,33906.0,right,,
1979-05-16,1.85,,1206782.0,right,single,
1986-01-06,1.93,,4151744.0,right,single,
1989-08-08,1.71,,1143184.0,right,double,
1987-05-01,1.7,60500.0,5147581.0,right,double,
1962-10-14,1.93,,206224.0,right,,
1969-10-21,,,72239.0,right,,
1986-10-03,1.65,62000.0,67836.0,right,double,
1969-05-08,,,31407.0,right,single,
1990-12-03,1.63,,620967.0,right,double,
1978-02-17,,,37590.0,right,,
1968-12-13,1.524,,786504.0,right,double,
1992-10-13,1.75,70000.0,744404.0,right,double,
1984-07-06,1.7,66000.0,837930.0,right,single,
1996-01-03,,,6161.0,right,,
1989-04-03,,,75691.0,left,single,
1986-08-29,,,91153.0,right,double,
1946-06-06,1.8796,,1602565.0,right,,
1979-07-04,,,259703.0,right,double,
1983-04-05,1.73,64000.0,214908.0,right,double,
1976-06-28,1.7,,1662261.0,right,,
1958-01-06,1.88,93000.0,588880.0,right,single,
1987-12-19,1.54,,432640.0,right,double,double
1967-11-06,1.88,,1117112.0,right,double,
1994-09-12,,,2559.0,right,,
1972-04-27,1.72,,3688252.0,right,single,
1993-07-09,1.63,,39907.0,right,double,
1978-01-14,1.73,,1135876.0,right,double,
1974-05-11,1.85,,2121037.0,right,double,
1981-04-13,1.85,,1213267.0,right,double,
1983-07-20,1.83,,587223.0,left,double,
1965-07-01,,77112.0,930856.0,right,single,
1987-06-24,,,41535.0,,,
1991-09-27,1.68,60000.0,1.1193052E7,right,double,
1985-07-07,1.66,,84879.0,right,double,
1985-10-08,1.83,,4305267.0,right,single,
1963-08-23,1.8,,289230.0,right,,
1967-04-07,,,56529.0,,,
1983-05-30,1.73,,460823.0,right,double,
1976-09-08,1.93,82000.0,5192798.0,right,single,
1975-07-23,,,161196.0,left,,
1993-03-20,1.7,61000.0,3706201.0,right,double,
1963-07-23,1.98,,1450654.0,right,,
1994-11-30,,,4151.0,,,
1984-02-16,1.76,,2090487.0,right,double,
1998-11-14,,,43813.0,right,,
1988-07-18,,,100616.0,,,
1989-01-12,,,228694.0,right,double,
1992-02-04,1.6,,28185.0,,,
1999-12-01,,,2257.0,,,
1992-11-11,,,27731.0,right,double,
1985-02-13,1.8,73000.0,1419467.0,right,double,
1982-01-23,1.75,,406240.0,right,single,
1990-04-29,1.65,,26500.0,right,double,
1976-04-24,1.57,54000.0,730722.0,right,double,
1963-11-10,,,309669.0,,,
1986-03-19,1.77,,438917.0,right,single,
1981-02-23,1.7,,244824.0,right,,
1992-11-29,1.65,,32161.0,right,,
1990-04-07,1.76,59000.0,3096920.0,right,double,
1973-01-08,1.85,,42470.0,,,
1962-01-04,1.9,80000.0,66359.0,right,,
1990-03-18,1.82,72000.0,71038.0,right,double,
1946-12-14,1.9304,,1774811.0,right,single,
1985-03-28,1.83,,2.1155755E7,right,single,
1991-02-19,1.85,,67248.0,right,single,
1982-06-17,,,177556.0,,,
1966-01-19,1.88,77000.0,2.0630941E7,right,single,
1963-10-17,1.93,,105682.0,right,,
1977-01-02,1.75,,3074920.0,left,double,
1998-02-01,1.83,,81889.0,right,double,
1988-08-09,,,50066.0,right,double,
1983-04-05,,,86305.0,right,double,
1977-11-18,,,94427.0,right,double,
1990-03-10,1.68,,1583486.0,right,double,
1977-06-03,1.78,,694063.0,right,,
1981-01-31,,,99081.0,right,,
1995-04-11,1.88,,15290.0,right,double,
1971-06-13,1.85,,1657671.0,right,single,
1991-12-28,1.85,,81612.0,right,double,
1993-05-24,,,6860.0,right,double,
1969-06-14,1.76,,2.1895277E7,right,single,
1988-08-08,,,43855.0,right,double,
1960-04-02,,81648.0,19754.0,left,,
1987-01-31,1.8,,37245.0,right,double,
1982-04-10,,,195711.0,,,
1969-11-05,1.8,,570146.0,right,double,
1974-01-22,,,327938.0,,,
1990-02-15,1.67,,326854.0,right,double,
1984-03-28,,,39589.0,right,double,
1966-04-10,,66679.2,46689.0,right,,
1975-12-10,1.8,,1010831.0,right,single,
1970-08-10,,74844.0,560562.0,right,,
1970-10-12,1.8288,79380.0,484898.0,right,,
1984-03-13,1.77,,2213063.0,right,single,
1956-09-05,1.87,81000.0,1084664.0,right,single,
1959-03-15,,82555.2,162353.0,right,,
1989-12-24,1.88,,2189425.0,right,double,
1963-01-01,,81648.0,127632.0,right,,
1991-03-17,,,156819.0,right,,
1975-04-21,,,103377.0,right,,
1993-02-11,1.75,,4883.0,,,
1994-09-04,1.75,,93047.0,,,
1972-04-22,1.68,,2054352.0,left,double,
1969-07-12,1.7,,941566.0,,,
1980-08-08,,,183034.0,right,double,
1989-09-22,1.78,,6424542.0,right,double,
1965-06-03,,,277281.0,,,
1993-02-24,1.6,,20398.0,right,double,
1990-11-08,1.68,,193622.0,right,double,
1995-05-11,1.62,,279694.0,right,double,
1992-09-03,1.64,,96453.0,right,double,
1981-07-27,,,115240.0,,,
1987-10-19,1.93,,146625.0,right,double,
1991-06-01,1.62,,160977.0,right,double,
1986-01-02,,,52181.0,right,double,
1977-01-08,1.8,,257406.0,right,,
1992-01-27,1.88,,40783.0,right,double,
1987-10-19,1.94,98000.0,1434811.0,right,single,
1987-10-07,1.98,91000.0,6632989.0,right,double,
1993-01-08,,,176.0,right,single,
1983-04-29,1.905,,301995.0,right,double,
1995-02-18,1.8796,,276890.0,,,
1987-10-09,1.78,,173787.0,,,
1984-03-30,1.75,,1.5122126E7,right,double,
1963-03-24,,74844.0,754113.0,right,double,
1988-03-07,,,46738.0,left,double,
1988-01-11,1.75,,100613.0,right,double,
1988-06-21,,,77934.0,left,double,
1982-01-23,1.75,,397622.0,right,single,
1991-08-09,1.96,,23755.0,right,double,
1968-06-16,1.9,,487.129,left,,
1970-07-13,1.93,,3762442.0,right,double,
1965-02-27,1.69,,1314473.0,right,single,
1970-05-25,1.73,,382801.0,,,
1978-05-08,1.77,61000.0,770761.0,right,double,
1982-11-13,1.73,,261997.0,left,single,
1979-06-22,1.73,,664310.0,right,double,
1979-10-04,1.74,,136541.0,right,double,
1980-08-17,1.7,,305150.0,right,double,
1990-03-31,,,27321.0,left,double,
1997-11-04,1.55,,12918.0,,,
1985-10-27,,,19069.0,,,
1970-03-10,,,287310.0,,,
1992-01-03,1.72,,125555.0,right,double,
1985-10-10,1.67,,583310.0,right,double,
1972-04-03,1.76,68000.0,3782307.0,right,double,
1991-04-18,1.8,,61848.0,right,double,
1958-10-13,,,610261.0,,,
1986-04-02,1.61,,82455.0,right,,
1952-04-05,1.78,70000.0,1057783.0,right,single,
,1.73,,5860694.0,right,double,
1988-07-18,1.78,,64537.0,right,double,
1994-08-11,1.66,,202297.0,left,double,
1983-05-02,1.7018,,70393.0,right,double,
1964-01-21,1.8288,81648.0,48554.0,left,,
1983-07-25,1.85,,268555.0,right,double,
1968-01-09,1.9,,52788.0,right,,
1971-04-25,1.8,,529583.0,left,,
1980-05-17,1.85,,1494264.0,right,double,
1967-08-12,,78472.8,72358.0,right,,
1967-06-08,1.93,,799723.0,left,,
1983-03-18,1.75,,908427.0,right,single,
1986-10-31,1.62,58000.0,902867.0,right,double,
1981-05-03,1.66,,1834827.0,right,double,
1988-09-15,,,82523.0,right,double,
1983-01-01,1.68,,143536.0,right,double,
1956-04-19,1.524,,878701.0,right,single,
1977-03-16,,,85177.0,right,,
1997-08-16,,,4120.0,right,double,
1983-10-19,1.84,80000.0,69629.0,right,double,
1987-01-21,1.7,,290257.0,left,double,
1981-10-12,1.75,,1019657.0,right,double,
1996-07-06,,,11125.0,,,
1985-10-27,1.7018,,238224.0,right,double,
1978-06-28,,,247569.0,right,double,
1964-06-28,,,117830.0,,,
1970-12-05,,,338369.0,right,,
1994-12-06,,,36150.0,right,double,
1976-08-21,1.78,,76231.0,right,,
1963-11-25,,,47687.0,,,
1980-09-22,,,23397.0,right,single,double
1985-06-27,1.74,73000.0,1.966209E7,right,double,
1992-09-12,,,56007.0,,,
1980-04-27,1.74,63000.0,1732746.0,left,double,
1959-11-30,1.73,,454347.0,left,single,
1977-07-20,1.77,,660386.0,right,double,
1995-09-05,,,15288.0,,,
1972-03-16,1.93,91000.0,376265.0,right,double,
1978-05-29,1.75,,8131804.0,right,double,
1973-04-27,1.82,79000.0,2879682.0,right,,
1977-10-07,1.82,,547906.0,right,double,
1979-08-14,1.72,,1149705.0,right,single,
1987-11-19,1.69,,1774712.0,right,double,
1994-06-20,,,2616.0,right,double,
1982-05-22,1.77,75000.0,581920.0,right,double,
1994-05-31,,,96587.0,left,double,
1988-09-19,1.93,,1543645.0,right,double,
1981-01-17,1.87,,1031961.0,right,single,
1966-08-31,1.83,70000.0,1255229.0,right,single,
1971-08-07,1.88,,525936.0,right,,
1962-04-28,,65772.0,34754.0,right,,
1963-07-12,1.77,,1058412.0,right,single,
1976-12-29,,88452.0,141621.0,right,,
1971-02-14,,,124133.0,left,,
1974-03-13,1.9,,1.0461641E7,right,double,
1989-05-26,1.73,70000.0,401939.0,right,double,
1963-09-21,1.9,77112.0,609935.0,right,,
1975-03-24,1.8,80000.0,7168029.0,right,double,
1987-06-01,,,11797.0,,,
1967-10-02,1.8,,1.2252511E7,left,single,
1980-03-22,,,110820.0,ambidextrous,,
1989-04-08,2.02,85000.0,264970.0,left,single,
1975-10-05,,,62659.0,right,,
1987-12-30,1.88,,4230761.0,left,double,
1993-01-29,1.88,,22828.0,right,double,
1994-01-08,,,42595.0,right,double,
1985-12-04,1.68,,43367.0,right,double,
1991-09-30,1.88,,29563.0,left,double,
1987-04-29,,,52836.0,right,,
1976-04-15,,,95519.0,right,,
1951-09-08,1.524,,1121880.0,right,single,
1974-09-06,1.85,,1.1635542E7,right,single,
1993-06-02,1.83,,4394.0,,,
1960-08-03,1.9,,2663672.0,right,single,
1987-11-19,,,67450.0,right,double,
1987-12-30,1.7526,,1300432.0,right,double,
1959-11-23,1.8034,,1289085.0,left,,
1997-04-24,,,2182.0,right,single,
1989-06-08,1.7,,3599755.0,right,double,
1981-06-10,1.85,76000.0,167767.0,right,double,
1981-10-18,,,68849.0,,,
1974-03-18,1.75,,868461.0,right,,
1986-04-21,,,25718.0,,,
1981-02-19,1.72,,932577.0,right,double,
1984-01-15,1.7,,145075.0,right,double,
1977-06-17,,,11782.0,,,
1994-07-29,,,10813.0,,,
1979-08-14,1.85,,95871.0,right,,
1986-05-21,1.78,,1945180.0,right,double,
1974-10-13,1.78,,306108.0,right,single,
1970-07-08,1.9812,93441.6,8254455.0,right,double,
1976-03-17,,,777545.0,right,,
1984-06-03,1.8,70000.0,301844.0,right,double,
1963-11-04,,,1420910.0,right,single,
1971-04-02,1.78,,1.0095245E7,right,single,
1982-02-08,,,93577.0,right,,
1958-10-11,,,139482.0,right,,
1992-02-12,,,19398.0,,,
1951-09-08,1.524,,889492.0,left,single,
1990-07-10,1.8,,31732.0,right,double,
1944-02-22,1.77,,1257200.0,right,single,
1972-07-28,1.83,70000.0,675139.0,right,,
1974-12-12,1.93,,977352.0,right,single,
1968-03-21,1.85,,671903.0,right,,
1980-09-03,,69854.4,215311.0,right,,
1981-11-12,,,379388.0,,,
1990-03-09,,,84978.0,right,double,
1990-09-16,,,32216.0,right,double,
1961-10-09,,,73152.0,right,,
1978-04-03,1.88,84000.0,1.3313605E7,right,single,
1973-06-17,1.8288,77112.0,793819.0,left,double,
1997-05-17,1.88,,89707.0,right,double,
1982-05-01,1.8,75000.0,1.2840068E7,right,single,
1982-01-07,,,185225.0,,,
1968-08-07,1.78,,3157584.0,right,double,
1993-04-17,,,58515.0,right,double,
1970-06-24,1.8,,335020.0,right,,
1985-09-17,1.96,,24.119,right,double,
1978-01-15,1.8,,721654.0,right,,
1976-01-31,1.77,,1395646.0,right,double,
1956-05-20,1.91,,3699738.0,right,single,
1991-12-28,1.73,,143671.0,right,double,
1958-04-21,,,307994.0,right,,
1958-06-14,1.78,,112557.0,right,,
1945-05-17,1.77,,529199.0,left,single,
1968-07-10,1.8288,72576.0,63641.0,left,,
1967-07-21,1.8,73000.0,242301.0,right,,
1998-05-12,,,31756.0,,,
1978-04-19,1.8,77000.0,194077.0,right,double,
1962-12-12,1.651,,2092380.0,right,double,
1980-08-16,1.85,79000.0,527632.0,right,,
1985-08-28,1.78,,946729.0,left,,
1955-08-17,1.78,,79423.0,left,,
1959-11-27,,,48323.0,,,
1977-08-27,1.85,77100.0,310312.0,right,,
1991-10-24,1.83,,50583.0,left,double,
1993-03-05,,,146669.0,right,double,
1977-09-10,,,384221.0,left,double,
1988-05-20,,,991.0,,,
1987-09-13,1.8,,3707338.0,right,double,
1988-09-03,1.96,,24143.0,right,double,
1989-01-30,,,48641.0,right,double,
1975-02-21,1.85,,656258.0,,,
1990-09-19,,,45268.0,right,double,
1973-04-19,1.72,,530572.0,right,double,
1993-05-10,1.79,,1863394.0,right,double,
1968-05-02,1.82,,378226.0,right,,
1990-08-31,1.78,,256918.0,right,double,
1989-04-24,,,5940.0,,,
1990-09-06,1.85,,61700.0,right,double,
1976-09-20,1.75,73000.0,716820.0,right,single,
1987-10-12,1.82,,90650.0,right,single,
1994-10-31,1.79,,14562.0,right,double,
1977-05-24,1.65,,3471304.0,right,double,
1992-08-12,1.74,,103828.0,left,double,
1997-06-22,,,228.0,,,
1990-12-06,1.65,,2376587.0,right,double,
1990-01-03,1.67,,148026.0,right,double,
1994-02-21,,,66668.0,,,
1996-05-04,1.71,,1202.0,,,
1992-08-06,1.63,68000.0,250467.0,right,double,
1977-05-26,1.75,,641324.0,right,double,
1993-01-27,1.91,76000.0,368218.0,right,double,
1977-06-30,1.72,,2661973.0,right,single,
1971-03-02,1.91,84000.0,190867.0,right,,
1988-03-27,,,36158.0,right,double,
1990-01-19,,,89790.0,,,
1988-01-25,1.75,,1923053.0,right,double,
1974-06-11,1.73,,153169.0,,,
1976-08-13,1.535,,1561661.0,right,double,
1982-12-15,1.73,,1148734.0,right,double,
1979-01-09,1.76,,1366302.0,right,double,
1987-08-08,1.72,,1362136.0,right,single,
1996-07-26,,,516.0,,,
1988-05-18,1.8,,1103688.0,right,double,
1981-04-24,1.88,88000.0,2563378.0,right,single,
1997-10-28,1.93,,168701.0,right,double,
1996-04-16,1.7,,472280.0,left,double,
1988-07-20,1.67,,794348.0,right,double,
1995-01-14,,,38044.0,right,double,
1995-05-10,,,37270.0,,,
1991-07-22,1.8796,,172897.0,right,double,
1980-06-06,,,122809.0,right,double,
1988-03-03,1.68,,151315.0,right,double,
1988-04-14,1.82,,66785.0,right,double,
1994-10-24,,,69132.0,,,
1998-06-02,,,1049.0,,,
1990-11-14,1.73,,222390.0,,,
1994-10-10,1.76,,664637.0,,,
1955-11-28,1.8034,,84186.0,left,double,
1952-04-23,1.78,,776732.0,left,single,
1966-12-18,,,478579.0,,,
1978-12-12,1.7526,,275086.0,right,double,
1998-10-11,,,12630.0,right,double,
1984-09-04,,,240381.0,right,double,
1991-09-03,,,95011.0,right,double,
1985-05-23,1.88,83000.0,3448128.0,right,double,
1989-07-18,,,77644.0,right,,
1996-04-10,1.96,,664047.0,right,double,
1971-01-01,,,41298.0,,,
1966-07-28,1.83,,842211.0,right,,
1990-07-14,1.83,,353603.0,right,double,
1967-01-21,1.8,,274501.0,right,,
1992-12-16,,,81317.0,,,
1981-02-19,1.87,83000.0,301406.0,right,,
1990-12-07,1.77,,1838538.0,right,double,
1983-10-11,1.8,,366913.0,right,double,
1979-10-15,,,660547.0,right,,
1982-05-16,1.9,86000.0,4713037.0,right,double,
1977-03-16,1.8,,296663.0,right,,
1986-12-28,1.78,,48967.0,right,double,
1968-10-11,1.7272,,169985.0,,,
1989-03-12,,,24575.0,right,,
1980-05-20,,,72961.0,right,,
1984-08-18,,,97665.0,right,single,
1997-02-09,,,33949.0,,,
1993-06-27,1.63,,114120.0,right,double,
1982-06-20,,,33028.0,right,,
1998-03-31,,,858.0,,,
1996-05-11,,,10132.0,,,
1991-02-20,1.67,,323833.0,right,double,
1992-11-03,1.68,,194314.0,,,
1995-06-09,,,27507.0,right,double,
